title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
立宪派与辛亥革命 ,张朋园, 吉林出版集团有限责任公司,, 2007.08, 327, 28.00元,张朋园合集,https://book.douban.com/series/2967, 9787807207665,8.3,169,https://book.douban.com/subject/2211584/
中国的捐纳制度与社会 ,伍跃, 江苏人民出版社,, 2013-4-1, 630, 55.00元,海外中国研究丛书,https://book.douban.com/series/22, 9787214091932,9.4,130,https://book.douban.com/subject/24734224/
义和团战争的起源 ,相蓝欣, 华东师范大学出版社,, 2003-12, 395, 39.80元,,, 9787561736173,8.8,146,https://book.douban.com/subject/1290059/
萧朝贵与太平天国早期史 ,刘晨, 社会科学文献出版社,, 2019-5, 305, 108元,北京大学史学丛书,https://book.douban.com/series/46835, 9787520146814,7.5,93,https://book.douban.com/subject/33455412/
中国近代外交的形成 ,[日]川岛真, 北京大学出版社,"田建国,田建华", 2012-2-1, 566, 68.00元,博雅史学论丛·海外中国史研究,https://book.douban.com/series/20851, 9787301196809,9.2,145,https://book.douban.com/subject/10515051/
靖海澄疆 : 中国近代海军史事新诠,马幼垣, 中华书局,, 2013-3-1, 681, 98.00元,,, 9787101087307,8.8,80,https://book.douban.com/subject/23489419/
地方督抚与清末新政 : 晚清权力格局再研究,李细珠, 社会科学文献出版社,, 2012-11, 528, 98.00元,,, 9787509739198,8.6,107,https://book.douban.com/subject/20384505/
西潮·新潮 ,蒋梦麟, 岳麓书社,, 2000-9, 397, 18.50元,海外名家名作丛书,https://book.douban.com/series/737, 9787806650196,8.4,376,https://book.douban.com/subject/1608302/
在传统与现代性之间 : 王韬与晚清改革,[美] 柯文, 江苏人民出版社,"雷颐,罗检秋", 2006-12-1, 180, 13.00,海外中国研究丛书,https://book.douban.com/series/22, 9787214012715,7.7,255,https://book.douban.com/subject/1010640/
宋教仁传 ,吴相湘, 中国大百科全书出版社,, 2010-1, 226, 30.00元,百科史学·传记丛书,https://book.douban.com/series/19010, 9787500082521,8.3,67,https://book.douban.com/subject/4236796/
西安事变新探 : 张学良与中共关系之谜,杨奎松, 江苏人民出版社,, 2006-11-1, 461, 30.00元,,, 9787214041609,8.6,324,https://book.douban.com/subject/1937123/
悠悠长水 : 谭其骧前传,葛剑雄, 华东师范大学出版社,, 1997-10-01, 368, 17.80,《往事与沉思》传记丛书,https://book.douban.com/series/860, 9787561716809,8.2,73,https://book.douban.com/subject/1011585/
从东方到西方 ,钟叔河, 岳麓书社,, 2002-08, 663, 38.00元,走向世界丛书·增订本,https://book.douban.com/series/11842, 9787806651926,9.3,58,https://book.douban.com/subject/1057353/
晚清的士人与世相 ,杨国强, 生活·读书·新知三联书店,, 2008-04, 419, 36.00元,三联文史新论,https://book.douban.com/series/12302, 9787108028624,8.4,245,https://book.douban.com/subject/3017954/
变中前行 : 二十世纪中国学术掠影,罗志田, 北京师范大学出版社,, 2014-9-1, 280, 45,,, 9787303176793,8.9,43,https://book.douban.com/subject/25933869/
中国近代思想与学术的系谱 ,王汎森, 吉林出版集团有限责任公司,, 2011-1, 540, 45.00,,, 9787546339016,9.1,433,https://book.douban.com/subject/5385877/
惟适之安 : 严复与近代中国的文化转型,黄克武, 社会科学文献出版社,, 2012-5, 220, 39.00元,近世中国,https://book.douban.com/series/2997, 9787509732694,7.6,85,https://book.douban.com/subject/10764261/
近代中国的不吸纸烟运动研究 ,刘文楠, 社会科学文献出版社,, 2015-3-1, 256, CNY 65.00,国家社科基金后期资助项目,https://book.douban.com/series/20852, 9787509772294,7.9,82,https://book.douban.com/subject/26366098/
乘桴新获 : 从戊戌到辛亥,汤志钧, 北京师范大学出版社,, 2018-1, 712, 148.00元,中华学人丛书,https://book.douban.com/series/21546, 9787303234141,,,https://book.douban.com/subject/30123471/
戊戌变法的另面 : “张之洞档案”阅读笔记,茅海建, 上海古籍出版社,, 2014-3, 572, 68.00元,汉唐阳光人文图书,https://book.douban.com/series/17556, 9787532551958,8.7,318,https://book.douban.com/subject/25834602/
北洋海军舰船志 ,陈悦, 山东画报出版社,, 2009-6, 358, 36.00元,,, 9787807138013,8.9,167,https://book.douban.com/subject/3770531/
秋风宝剑孤臣泪 : 晚清的政局和人物续编,姜鸣, 生活·读书·新知三联书店,, 2015-8, 354, 54.00,文史小悦册,https://book.douban.com/series/36849, 9787108052919,7.7,359,https://book.douban.com/subject/26589025/
走向世界 : 近代知识分子考察西方的历史,钟叔河, 中华书局,, 2000, 505, 26.0,中华近代文化史丛书,https://book.douban.com/series/2965, 9787101021813,8.7,37,https://book.douban.com/subject/1134098/
花间一壶酒 ,李零, 同心出版社,, 2005-6, 355, 29.80元,汉唐阳光人文图书,https://book.douban.com/series/17556, 9787807161202,7.5,2092,https://book.douban.com/subject/1392950/
中国早期工业化 : 盛宣怀(1844-1916)和官督商办企业,(美)费维恺, 中国社会科学出版社,虞和平, 1990-10, 344, 23.00元,中国近代史研究译丛,https://book.douban.com/series/335, 9787500407218,7.7,128,https://book.douban.com/subject/1043125/
张之洞与清末新政研究（增订版） ,李细珠, 中国社会科学出版社,, 2015-3, 430, 79.00元,,, 9787516155318,8.0,27,https://book.douban.com/subject/26346146/
凌霄一士随笔 : 全三册,徐凌霄、徐一士 著                   /                        徐泽昱 编辑                   /                        刘悦斌、韩策 校订, 中华书局,, 2018-7-18, 1808, 158.00元,歷代史料筆記叢刊·民國史料筆記,https://book.douban.com/series/21375, 9787101131949,9.6,32,https://book.douban.com/subject/30210157/
中国的民族主义和战争 : （1925-1945）,方德万, 生活·读书·新知三联书店,胡允桓, 2007-7, 484, 39.50元,,, 9787108026750,7.6,155,https://book.douban.com/subject/2154838/
世界大战1914-1918 : 一战中的关键战役和重要战场,彼得·哈特 (Peter Hart), 新华出版社,何卫宁, 2014-5, 369, 52.00元,新华军事文库,https://book.douban.com/series/24593, 9787516609552,7.6,20,https://book.douban.com/subject/25885534/
蒋介石与国共和战 : 1945～1949,蒋永敬                   /                        刘维开, 山西人民出版社,, 2013-5, 360, 48.00,汉唐阳光人文图书,https://book.douban.com/series/17556, 9787203081272,7.6,75,https://book.douban.com/subject/24541904/
山河动 : 抗战时期国民政府的军队战力,张瑞德, 社会科学文献出版社,, 2015-11-1, 340, CNY 48.00,汉唐阳光人文图书,https://book.douban.com/series/17556, 9787509774052,7.5,123,https://book.douban.com/subject/26665373/
冷战与革命 : 苏美冲突与中国内战的起源,[挪威] 文安立, 广西师大出版社,"陈之宏,陈兼", 2002-10-1, 249, 17.00元,冷战年代的中国与世界,https://book.douban.com/series/3904, 9787563334957,8.3,79,https://book.douban.com/subject/1600213/
失去的机会？ : 抗战前后国共谈判实录,杨奎松, 新星出版社,, 2010-6, 363, 30.00元,,, 9787802259539,8.3,346,https://book.douban.com/subject/4843865/
流产的革命 : 1927-1937国民党统治下的中国,[美]            易劳逸, 中国青年出版社,, 1992, 393, 5.50,,, 9787500610205,8.1,266,https://book.douban.com/subject/1420120/
血路 : 革命中国中的沈定一（玄庐）传奇,（美）萧邦奇, 江苏人民出版社,周武彪, 2018-11-1, 329, 29.80元,海外中国研究丛书,https://book.douban.com/series/22, 9787214064141,8.3,135,https://book.douban.com/subject/5356231/
太平天国运动与现代中国 ,小岛晋治, 社会科学文献出版社,徐曼, 2017-6-1, 230, CNY 69.00,国家清史编纂委员会•编译丛刊,https://book.douban.com/series/336, 9787509755709,7.6,30,https://book.douban.com/subject/27098969/
中国革命纪事 ,[俄] A.B.勃拉戈达托夫, 人民出版社,李辉, 2018-11-1, 342, 88,,, 9787010198422,,,https://book.douban.com/subject/30330180/
清朝内争与鸦片战争 ,[美] 詹姆斯·波拉切克（James M. Polachek）, 中国人民大学出版社,李雯, 2020-6-29, 331, 79.00元,海外中国研究文库,https://book.douban.com/series/9032, 9787300282251,7.8,48,https://book.douban.com/subject/35134865/
清代鸦片政策史研究 ,井上裕正, 西藏人民出版社,钱杭, 2011-6, 237, 21.00元,国家清史编纂委员会•编译丛刊,https://book.douban.com/series/336, 9787223031288,6.5,13,https://book.douban.com/subject/6846435/
中国问题 : 1884-1905年的大国角逐与英国的孤立政策,[英]托马斯·奥特, 生活·读书·新知三联书店,李阳, 2019-10,, 58.00元,世界,https://book.douban.com/series/42235, 9787108066237,,,https://book.douban.com/subject/34839982/
中国近代会党史研究 ,蔡少卿, 中国人民大学出版社,, 2009-9, 468, 48.00元,当代中国人文大系,https://book.douban.com/series/2002, 9787300111483,6.9,19,https://book.douban.com/subject/4050714/
裂变中的传承 : 20世纪前期的中国文化与学术,罗志田, 中华书局,, 2003-05-01, 353, 25.00,中华学术文库,https://book.douban.com/series/2042, 9787101038569,7.7,97,https://book.douban.com/subject/1129863/
二十世纪的中国思想与学术掠影 ,罗志田, 广东教育出版社,, 2001-04-01,, 23.00,,, 9787540643997,8.0,27,https://book.douban.com/subject/1596606/
变动时代的文化履迹 ,罗志田, 复旦大学出版社,, 2010-8, 157, 20.00元,人文书系,https://book.douban.com/series/6882, 9787309074277,8.2,129,https://book.douban.com/subject/5298561/
中国近代通史（第7卷） : 国共合作与国民革命,王奇生, 江苏人民出版社,, 2006-7, 566, 43.00元,中国近代通史,https://book.douban.com/series/5527, 9787214041937,8.8,103,https://book.douban.com/subject/2013457/
东风与西风 ,罗志田                   /                        葛小佳, 生活·读书·新知三联书店,, 1998-11-01, 315, 13.00元,读书文丛,https://book.douban.com/series/130, 9787108012197,8.0,68,https://book.douban.com/subject/1055729/
中层理论 : 东西方思想会通下的中国史研究,杨念群, 江西教育出版社,, 2001-5, 287, 20.00元,鹅湖学术丛书,https://book.douban.com/series/350, 9787539236056,8.0,134,https://book.douban.com/subject/1547285/
小历史与大历史 : 区域社会史的理念、方法与实践,赵世瑜, 生活·读书·新知三联书店,, 2006-11, 377, 32.00元,历史·田野丛书,https://book.douban.com/series/231, 9787108025081,8.3,326,https://book.douban.com/subject/1936600/
从民族国家拯救历史 : 民族主义话语与中国现代史研究,杜赞奇, 社会科学文献出版社,"王宪明,高继美,李海燕,李点", 2003-02-01, 278, 20.00,喜玛拉雅学术文库·阅读中国系列,https://book.douban.com/series/1972, 9787801498458,8.0,315,https://book.douban.com/subject/1256469/
思想史研究课堂讲录 : 视野、角度与方法,葛兆光, 生活·读书·新知三联书店,, 2005-04, 375, 34.00,三联讲坛丛书,https://book.douban.com/series/282, 9787108022011,8.8,932,https://book.douban.com/subject/1322324/
"剑桥中华民国史（下卷） : Republican China, 1912-1949, Part 2 1912-1949",费正清（编）                   /                        费维恺（编）, 中国社会科学出版社,杨品泉 等, 1994-1, 1124, 113.00元,剑桥中国史,https://book.douban.com/series/62, 9787500414063,8.8,875,https://book.douban.com/subject/1477774/
近代中国史纲 ,郭廷以, 中国社会科学出版社,, 1999, 785, 58.00,,, 9787500424680,9.2,172,https://book.douban.com/subject/1421089/
中華二千年史 ,鄧之誠, 中華書局,, 1983,, 15.80,,,,9.3,78,https://book.douban.com/subject/3067807/
中国政治思想史 ,萧公权, 新星出版社,, 2005-11-1, 640, 58.00元,萧公权文集,https://book.douban.com/series/2583, 9787801487902,9.1,320,https://book.douban.com/subject/1488497/
中华帝国对外关系史 ,马士, 上海书店出版社,张汇文, 2006-7, 1825, 140.00元,世纪人文系列丛书·世纪文库,https://book.douban.com/series/287, 9787806785485,8.4,111,https://book.douban.com/subject/1883137/
二十世纪初中国政治改革风潮 : 清末立宪运动史,侯宜杰, 中国人民大学出版社,, 2009-08-01, 480, 48.00元,当代中国人文大系,https://book.douban.com/series/2002, 9787300110288,8.3,150,https://book.douban.com/subject/3911960/
南北史掇琐 ,高敏, 中州古籍出版社,, 2003-1, 702, 40.00元,,, 9787534822322,,,https://book.douban.com/subject/1594143/
论语新解 ,钱穆, 九州,, 2011-1, 598, 78.00元,钱穆先生全集,https://book.douban.com/series/7547, 9787510807107,9.2,176,https://book.douban.com/subject/6097222/
余英时文集 第五卷 : 现代学人与学术,余英时, 广西师范大学出版社,, 2014-5, 580, 66.00元,新民说·余英时文集,https://book.douban.com/series/24476, 9787549554195,8.0,45,https://book.douban.com/subject/25889948/
中华文化十二讲 ,钱穆, 九州出版社,, 2011-7, 178, 26.00元,钱穆先生全集,https://book.douban.com/series/7547, 9787510809811,7.7,279,https://book.douban.com/subject/6401122/
法国大革命：一部历史 ,[英] 托马斯·卡莱尔, 吉林出版集团股份有限公司,刘毅, 2017-6, 770, 138.00元,,, 9787558122309,7.4,38,https://book.douban.com/subject/27060617/
罪惟录（套装共8册） : 罪惟录,查继佐, 浙江古籍出版社,, 2012-6, 2900, 465.00元,浙江文丛,https://book.douban.com/series/7886, 9787807158875,,,https://book.douban.com/subject/11499550/
李秉衡集 ,戚其章, 中华书局,, 2013-7,, 120.00元,中国近代人物文集丛书,https://book.douban.com/series/6384, 9787101092400,,,https://book.douban.com/subject/24853040/
竹人录 竹人续录 ,金元钰  褚德彝, 浙江人民美术出版社,张素霞, 2011-12, 10, 30.00元,中国艺术文献丛刊,https://book.douban.com/series/10785, 9787534030550,8.4,18,https://book.douban.com/subject/10442021/
陈寅恪集 ,陈寅恪, 生活·读书·新知三联书店,, 2011-11, 10528, 1880.00元,三联书店限量典藏集系列,https://book.douban.com/series/12378, 9787108034953,8.7,16,https://book.douban.com/subject/6885714/
宋代理学三书随劄 ,钱穆, 三联书店,, 2002-08-01, 232, 12.00,钱穆作品系列（三联2001版）,https://book.douban.com/series/914, 9787108017123,7.9,72,https://book.douban.com/subject/1017903/
庄老通辨 ,钱穆, 三联书店,, 2005-02, 462, 28.50元,钱穆作品系列（三联2001版）,https://book.douban.com/series/914, 9787108022387,8.1,326,https://book.douban.com/subject/1270517/
北溪字義 ,陈淳, 中华书局,熊国祯, 1983-8, 97, 12.00元,理學叢書,https://book.douban.com/series/739, 9787101066449,8.6,95,https://book.douban.com/subject/3724803/
中國近世的思想典範 ,伊東貴之, 臺大出版中心,"楊際開 譯,徐興慶 校訂", 2015-6, 304, NT$420,人文研究叢書,https://book.douban.com/series/37610, 9789863500780,8.2,23,https://book.douban.com/subject/26393823/
王学与晚明师道复兴运动 ,邓志峰, 复旦大学出版社,, 2020-7, 548, 168.00元,,, 9787309150384,,,https://book.douban.com/subject/35075127/
墨学源流 ,方授楚, 商务印书馆,, 2015-12, 361, 35.00	元,中华现代学术名著丛书,https://book.douban.com/series/6985, 9787100117111,8.3,18,https://book.douban.com/subject/26719281/
